bokning_id,medlem_id,medlemstyp,medlem_startdatum,medlem_slutdatum,månadskostnad,födelseår,pass_id,passnamn,anläggning,instruktör,bokningsdatum,passdatum,passtid,status,feedback_text,feedbackdatum,feedback_betyg
BOK-001559,MED-10065,Bas,2022-10-12,01/05/2025,349,2026,PASS-2024-12-03-1559,Styrketräning,Stockholm City,Erik Johansson,2024-11-29,2024-12-03,18:00,GENOMFÖRD,Professionellt och välorganiserat pass.,2024-12-03,4
BOK-001560,MED-10350,premium,2023-01-13,24 april 2025,599,1991,PASS-2024-12-19-1560,Spinning,Malmö Centrum,,2024-12-16,"December 19, 2024",06:30,No-show,,,
BOK-001561,MED-10026,Grund,2023-03-27,2025-07-01,349,2026,PASS-2024-10-30-1561,Yoga,Västerås C,Klara Svensson,2024-10-23,2024-10-30,07:00,Genomförd,Bästa yogapasset jag varit på. Kommer tillbaka!,2024-10-30,5
BOK-001562,MED-10102,Student,2023-09-08,2024-11-29,249,,PASS-2024-12-26-1562,Yoga,Malmö Västra Hamnen,David Chen,2024-12-23,2024-12-26,17:30,Genomförd,,,
BOK-001563,MED-10313,Premium,"November 04, 2022",2025-02-14,599,1992,PASS-2024-11-27-1563,Styrketräning,Örebro,Oscar Holm,2024-11-20,2024-11-27,18:00,GENOMFÖRD,,,
BOK-001564,MED-10302,Bas,2024-03-18,2025-01-13,349,1984,PASS-2024-07-20-1564,Yoga,Uppsala,Lisa Andersson,2024-07-17,2024-07-20,18:00,genomförd,Fantastiskt pass! Lisa är så energisk och motiverande.,2024-07-20,5
BOK-001565,MED-10075,Bas,20/02/2024,2024-10-06,349,1985,PASS-2024-10-28-1565,Yoga,Uppsala,Lisa Andersson,24 oktober 2024,2024-10-28,06:30,Genomförd,Utmanande men roligt. Lagom nivå för mig.,2024-10-29,4
BOK-001566,MED-10221,Premium,2023-04-11,2024-10-16,599,2004,PASS-2024-09-02-1566,Indoor Cycling,Hisingen,Sara Nilsson,2024-08-29,2024-09-02,18:00,No-show,,,
BOK-001567,MED-10319,Premium,2022-11-05,2024-12-31,599,1992,PASS-2024-07-01-1567,Spinning,Stockholm Södermalm,,2024-06-25,2024-07-01,17:30,Deltog,,,
BOK-001568,MED-10332,Bas,2024-04-16,2024-12-20,349,1994,PASS-2024-11-12-1568,HIIT,STOCKHOLM SÖDERMALM,Anna Lindberg,2024-11-11,2024-11-12,18:30,No-show,,,
BOK-001569,MED-10200,Bas,2022-08-08,2024-11-14,0,1989,PASS-2024-08-24-1569,HIIT,Stockholm Södermalm,Anna Lindberg,2024-08-22,2024-08-24,06:30,Genomförd,,,
BOK-001570,MED-10356,Premium,2023-08-13,2024-10-08,599,1991,PASS-2024-11-22-1570,Styrketräning,STOCKHOLM CITY,Erik Johansson,2024-11-18,2024-11-22,18:00,Genomförd,,,
BOK-001571,MED-10018,Premium,2024-04-05,2024-12-25,599,1994,PASS-2024-10-09-1571,Spinning,Malmö Centrum,Johan Bergström,2024-10-05,2024-10-09,08:00,Genomförd,,,
BOK-001572,MED-10279,Student,05/10/2023,2025-06-01,249,1996,PASS-2024-10-26-1572,Spinning,Södermalm,Anna Lindberg,2024-10-25,2024-10-26,17:00,Avbokad,,,
BOK-001573,MED-10255,Premium,2023-09-19,2025-04-20,599,2002,PASS-2024-07-22-1573,Styrketräning,,Sara Nilsson,2024-07-17,2024-07-22,10:00,Avbokad,,,
BOK-001574,MED-10019,Student,2023-04-18,2024-11-16,249,2005,PASS-2024-12-13-1574,Pilates,Göteborg Centrum,Maria Santos,2024-12-08,2024-12-13,06:30,Genomförd,Härlig stämning i gruppen. Kul träning!,2024-12-13,5
BOK-001575,MED-10150,Premium,2022-08-04,2024-09-19,599,,PASS-2024-08-15-1575,HIIT,Linköping,Emma Larsson,2024-08-08,2024-08-15,12:00,Genomförd,"Lugn och avslappnande hiit, precis vad jag behövde.",2024-08-16,5
BOK-001576,MED-10303,Premium,2024-01-24,2025-01-17,599,1988,PASS-2024-09-12-1576,Pilates,GÖTEBORG CENTRUM,Maria Santos,2024-09-05,12/09/2024,17:00,Genomförd,Bästa pilatespasset jag varit på. Kommer tillbaka!,2024-09-13,4
BOK-001577,MED-10215,Student,2022-12-23,2024-08-30,249,1984,PASS-2024-10-03-1577,HIIT,Stockholm Kungsholmen,,2024-09-30,2024-10-03,18:00,Genomförd,,,
BOK-001578,MED-10022,Premium,2022-11-05,2025-06-01,599,1992,PASS-2024-12-03-1578,Pilates,Göteborg Centrum,Maria Santos,2024-12-01,2024-12-03,18:00,Genomförd,,,
BOK-001579,MED-10122,Bas,2022-07-31,2024-09-01,349,1975,PASS-2024-12-11-1579,Zumba,Uppsala,Lisa Andersson,2024-12-06,2024-12-11,07:00,Genomförd,,,
BOK-001580,MED-10344,Bas,2023-07-20,2025-02-19,349,1993,PASS-2024-08-21-1580,SPINNING,Stockholm Södermalm,Anna Lindberg,2024-08-17,2024-08-21,12:00,Genomförd,Fantastiskt pass! Anna är så energisk och motiverande.,2024-08-22,5
BOK-001581,MED-10161,Bas,2023-03-29,2025-05-07,349,1984,PASS-2024-08-27-1581,Styrketräning,Göteborg Hisingen,Sara Nilsson,2024-08-21,2024-08-27,17:30,Genomförd,,,
BOK-001582,MED-10130,Premium,2022-08-19,2025-01-18,599,1999,PASS-2024-07-21-1582,HIIT,Stockholm City,Erik Johansson,2024-07-15,2024-07-21,10:00,Avbokad,,,
BOK-001583,MED-10133,Premium,2022-11-26,2024-10-10,599,1983,PASS-2024-09-23-1583,Spinning,Stockholm Södermalm,Anna Lindberg,2024-09-19,2024-09-23,08:00,Genomförd,"Lugn och avslappnande spinning, precis vad jag behövde.",2024-09-24,5
BOK-001584,MED-10345,Premium,2024-03-15,2025-05-18,599,1992,PASS-2024-09-26-1584,Yoga,Uppsala,Lisa Andersson,2024-09-23,2024-09-26,08:00,Klar,,,
BOK-001585,MED-10312,Gold,2024-01-20,2025-06-10,599,1990,PASS-2024-12-29-1585,Yoga,Västerås C,Klara Svensson,2024-12-24,2024-12-29,07:00,Genomförd,,,
BOK-001586,MED-10339,Bas,2023-07-17,2025-06-20,349,1994,PASS-2024-11-27-1586,Yoga,Malmö Västra Hamnen,David Chen,2024-12-01,"November 27, 2024",17:00,Genomförd,,,
BOK-001587,MED-10336,Premium,2023-10-10,2025-05-13,599,1997,PASS-2024-09-04-1587,Pilates,,Maria Santos,2024-08-31,2024-09-04,07:30,Genomförd,"Godkänt pass, lite kort kanske.",2024-09-04,3
BOK-001588,MED-10060,Premium,2023-04-29,2024-08-30,599,1993,PASS-2024-11-23-1588,Styrketräning,Göteborg Hisingen,Sara Nilsson,2024-11-16,2024-11-23,12:00,Genomförd,Utmanande men roligt. Lagom nivå för mig.,2024-11-24,5
BOK-001589,MED-10226,Bas,2022-09-27,2024-12-15,349,1990,PASS-2024-10-09-1589,HIIT,Stockholm City,Erik Johansson,2024-10-04,2024-10-09,17:00,Genomförd,"Lugn och avslappnande hiit, precis vad jag behövde.",2024-10-10,5
BOK-001590,MED-10289,Student,2023-11-04,2024-10-04,249,1998,PASS-2024-07-17-1590,Högintensiv,Stockholm Kungsholmen,Marcus Ek,2024-07-16,2024-07-17,12:00,No-show,,,
BOK-001591,MED-10125,Premium,2024-01-29,2025-04-20,599,1969,PASS-2024-10-01-1591,Spinning,Malmö Centrum,Johan Bergström,2024-09-30,2024-10-01,18:00,Avbokad,,,
BOK-001592,MED-10219,Premium,2023-01-22,2024-10-31,599,1986,PASS-2024-10-01-1592,Dans,Linköping,Emma Larsson,2024-09-29,2024-10-01,11:00,Genomförd,Standard dans. Inget att klaga på.,2024-10-02,3
BOK-001593,MED-10099,Premium,2023-04-20,2025-02-14,599,1996,PASS-2024-07-08-1593,Pilates,Göteborg Centrum,Maria Santos,2024-07-01,2024-07-08,18:30,Genomförd,Fantastiskt pass! Maria är så energisk och motiverande.,2024-07-09,5
BOK-001594,MED-10106,Premium,2023-03-13,2024-08-30,599,1974,PASS-2024-07-16-1594,HIIT,Linköping,Emma Larsson,2024-07-15,2024-07-16,07:30,Cancelled,,,
BOK-001595,MED-10250,Bas,03/07/2022,2022-03-12,349,2001,PASS-2024-09-15-1595,Spinning,Göteborg Hisingen,Sara Nilsson,2024-09-08,2024-09-15,12:00,AVBOKAD,,,
BOK-001596,MED-10095,Premium,2023-04-07,2024-10-20,599,2001,PASS-2024-11-04-1596,Gympass,Stockholm City,Erik Johansson,2024-11-01,2024-11-04,07:00,Genomförd,,,
BOK-001597,MED-10358,Bas,2022-10-16,2025-06-09,349,1988,PASS-2024-09-20-1597,STYRKA,Örebro,Oscar Holm,2024-09-13,2024-09-20,06:30,Genomförd,Utmanande men roligt. Lagom nivå för mig.,2024-09-20,4
BOK-001598,MED-10064,Student,2022-11-24,2024-09-30,249,1985,PASS-2024-12-03-1598,Spinning,,Anna Lindberg,30/11/2024,2024-12-03,17:00,Genomförd,,,
BOK-001599,MED-10135,Premium,2022-11-24,2025-04-25,599,1978,PASS-2024-11-30-1599,Styrketräning,Göteborg Hisingen,Sara Nilsson,2024-11-24,2024-11-30,17:00,Genomförd,,,
BOK-001600,MED-10262,Bas,2022-07-27,2024-11-08,349,2006,PASS-2024-12-08-1600,Yoga,Västerås,Klara Svensson,2024-12-01,2024-12-08,17:30,Genomförd,,,
BOK-001601,MED-10271,Student,2023-05-24,2024-10-15,249,2005,PASS-2024-11-09-1601,Styrketräning,Örebro,Oscar Holm,2024-11-04,2024-11-09,10:00,No-show,,,
BOK-001602,MED-10233,Bas,2023-04-08,2024-09-21,349,1998,PASS-2024-08-22-1602,Dans,Uppsala,Lisa Andersson,2024-08-21,2024-08-22,19:00,genomförd,Professionellt och välorganiserat pass.,2024-08-23,5
BOK-001603,MED-10340,Bas,2022-08-16,2025-03-31,349,1997,PASS-2024-08-04-1603,Yoga,Uppsala,Lisa Andersson,2024-07-29,2024-08-04,06:30,Genomförd,Härlig stämning i gruppen. Kul träning!,2024-08-04,4
BOK-001604,MED-10301,Student,23 mars 2023,2024-11-20,249,1992,PASS-2024-08-01-1604,Yoga,Uppsala,Lisa Andersson,2024-07-31,2024-08-01,17:00,Genomförd,,,
BOK-001605,MED-10032,Bas,2024-02-14,2025-07-16,349,1989,PASS-2024-07-16-1605,Yoga,Göteborg Centrum,Maria Santos,2024-07-10,2024-07-16,08:00,Avbokad,,,
BOK-001606,MED-10086,Plus,2023/09/07,2024-11-20,599,1985,PASS-2024-10-09-1606,Vinyasa,Göteborg Centrum,Maria Santos,2024-10-06,2024-10-09,18:00,Genomförd,"Lugn och avslappnande yoga, precis vad jag behövde.",2024-10-09,4
BOK-001607,MED-10235,Student,2022-08-04,2024-11-15,249,1988,PASS-2024-09-28-1607,Strength,Örebro C,Oscar Holm,2024-09-25,2024-09-28,19:00,Genomförd,,,
BOK-001608,MED-10088,Premium,2024-01-01,2025-06-05,599,1994,PASS-2024-10-26-1608,Styrketräning,Göteborg Hisingen,Sara Nilsson,2024-10-20,2024-10-26,18:00,Genomförd,Härlig stämning i gruppen. Kul träning!,2024-10-27,4
BOK-001609,MED-10157,Student,2022-10-04,2025-01-29,249,1989,PASS-2024-09-16-1609,YOGA,Göteborg Centrum,Maria Santos,2024-09-11,2024-09-16,18:30,Genomförd,,,
BOK-001610,MED-10206,Bas,2023-10-11,2025-06-20,349,1985,PASS-2024-12-26-1610,PILATES,Västerås,Klara Svensson,23 december 2024,2024-12-26,17:30,Avbokad,,,
BOK-001611,MED-10024,Bas,2024-01-12,2025-05-17,349,2003,PASS-2024-09-19-1611,Pilates,Västerås,Klara Svensson,2024-09-17,19 september 2024,17:30,Avbokad,,,
BOK-001612,MED-10207,Bas,2022-07-14,2025-01-14,349,1985,PASS-2024-07-20-1612,HIIT,Lund,Fredrik Berg,2024-07-17,2024-07-20,10:00,Genomförd,Bästa hiitpasset jag varit på. Kommer tillbaka!,2024-07-20,5
BOK-001613,MED-10146,Premium,2023-07-02,8 februari 2025,599,1996,PASS-2024-11-08-1613,Högintensiv,Lund,Fredrik Berg,2024-11-01,2024-11-08,18:00,Genomförd,Fantastiskt pass! Fredrik är så energisk och motiverande.,2024-11-08,4
BOK-001614,MED-10275,Bas,2022-09-06,2025-06-13,349,1985,PASS-2024-07-14-1614,Styrketräning,Göteborg Hisingen,Sara Nilsson,2024-07-09,2024-07-14,07:00,Genomförd,,,
BOK-001615,MED-10266,Grund,2024-01-18,2025-06-02,349,1979,PASS-2024-11-10-1615,HIIT,Stockholm City,Erik Johansson,2024-11-07,2024-11-10,12:00,No-show,,,
BOK-001616,MED-10107,Bas,2022-07-16,2024-12-08,349,1992,PASS-2024-09-25-1616,spinning,Stockholm Södermalm,Anna Lindberg,2024-09-23,2024-09-25,07:00,Genomförd,Toppen! Anna är fantastisk som alltid.,2024-09-25,4
BOK-001617,MED-10164,Premium,2022-11-28,2025-05-04,599,1986,PASS-2024-10-19-1617,Pilates,Göteborg Centrum,Maria Santos,2024-10-17,2024-10-19,10:00,Genomförd,Instruktören var superbra på att korrigera tekniken.,2024-10-19,5
BOK-001618,MED-10024,Bas,2024-01-12,2024/12/14,349,2003,PASS-2024-10-16-1618,Spinning,Örebro,Oscar Holm,2024-10-14,2024-10-16,16:00,Genomförd,Alldeles för hög nivå för nybörjare. Ingen anpassning.,2024-10-17,2
BOK-001619,MED-10036,Plus,2023-07-23,2024-12-30,599,1989,PASS-2024-09-06-1619,Styrketräning,Stockholm City,Erik Johansson,2024-08-30,2024-09-06,18:00,Genomförd,,,
BOK-001620,MED-10181,Bas,2023-11-16,2024-11-10,349,2005,PASS-2024-10-19-1620,Spinning,Malmö Centrum,,2024-10-13,2024-10-19,19:00,Genomförd,Instruktören verkade ointresserad och omotiverande.,2024-10-19,2
BOK-001621,MED-10341,Premium,2023-07-05,2024-11-25,599,1989,PASS-2024-12-24-1621,HIIT,Linköping,Emma Larsson,2024-12-19,2024-12-24,20:00,Genomförd,Perfekt tempo och bra musik. Rekommenderas!,2024-12-24,5
BOK-001622,MED-10056,student,2024-02-22,2024-09-24,249,1994,PASS-2024-07-09-1622,Indoor Cycling,Lund,Fredrik Berg,2024-07-06,2024-07-09,20:00,Genomförd,"Godkänt pass, lite kort kanske.",2024-07-09,3
BOK-001623,MED-10101,Bas,2022-11-30,2025-02-15,349,1994,PASS-2024-09-06-1623,Pilates,Malmö Västra Hamnen,,2024-09-04,2024-09-06,18:30,Genomförd,,,
BOK-001624,MED-10044,Premium,2022-11-12,2024-12-25,599,2001,PASS-2024-09-30-1624,Styrketräning,Stockholm City,Erik Johansson,2024-09-27,2024-09-30,19:00,Genomförd,"Helt ok, men har varit på bättre.",2024-10-01,3
BOK-001625,MED-10126,Premium,2022-12-06,2025-06-12,599,1996,PASS-2024-09-28-1625,HIIT,Linköping,,2024-09-24,2024-09-28,07:00,Genomförd,,,
BOK-001626,MED-10263,Bas,2022-08-10,"January 31, 2025",349,1998,PASS-2024-12-17-1626,SPINNING,,Johan Bergström,2024-12-15,2024-12-17,16:00,Genomförd,Dålig musik och tråkiga övningar.,2024-12-18,2
BOK-001627,MED-10113,Bas,2024-06-01,2025-02-01,349,1971,PASS-2024-07-10-1627,Yoga,Malmö Västra Hamnen,David Chen,2024-07-04,2024-07-10,09:00,Genomförd,Perfekt tempo och bra musik. Rekommenderas!,2024-07-11,5
BOK-001628,MED-10158,Premium,2023-07-29,2025-07-03,599,2006,PASS-2024-11-08-1628,hiit,Stockholm Södermalm,,2024-11-03,2024-11-08,07:30,Avbokad,,,
BOK-001629,MED-10137,Student,2024-05-12,2025-06-20,249,1994,PASS-2024-08-15-1629,DANS,Uppsala,Lisa Andersson,2024-08-10,2024-08-15,18:00,Genomförd,Perfekt tempo och bra musik. Rekommenderas!,2024-08-16,4
BOK-001630,MED-10279,Student,2023-10-05,2025/06/01,249,1996,PASS-2024-07-18-1630,Spin,Göteborg Hisingen,Sara Nilsson,2024-07-11,2024-07-18,19:00,No-show,,,
BOK-001631,MED-10098,Student,2023-07-25,2024-12-24,249,1988,PASS-2024-07-01-1631,Spinning,Lund,Fredrik Berg,2024-06-27,2024-07-01,18:00,Genomförd,"Lugn och avslappnande spinning, precis vad jag behövde.",2024-07-02,4
BOK-001632,MED-10031,Premium,2023-09-06,2025-05-13,599,1982,PASS-2024-11-27-1632,Spinning,Lund,Fredrik Berg,2024-11-30,2024-11-27,07:30,Genomförd,,,
BOK-001633,MED-10050,PREMIUM,2023-06-05,2025-04-03,599,1992,PASS-2024-08-07-1633,Pilates,Göteborg Centrum,,2024-08-01,2024-08-07,07:30,Genomförd,Toppen! Maria är fantastisk som alltid.,2024-08-07,4
BOK-001269,MED-10227,Bas,2024-03-22,2025-01-18,349,2025,PASS-2024-10-20-1269,H.I.I.T,Stockholm City,Erik Johansson,2024-10-18,2024-10-20,17:00,Genomförd,,,
BOK-001634,MED-10051,Bas,2024-04-07,2025-07-30,349,1991,PASS-2024-10-30-1634,HIIT,Stockholm Södermalm,Anna Lindberg,24 oktober 2024,2024-10-30,10:00,Genomförd,"Lugn och avslappnande hiit, precis vad jag behövde.",2024-10-31,5
BOK-001635,MED-10085,Grund,2024-04-17,2024-11-02,349,1992,PASS-2024-12-11-1635,Boxing,Stockholm Kungsholmen,Marcus Ek,2024-12-04,2024-12-11,07:00,Genomförd,Fantastiskt pass! Marcus är så energisk och motiverande.,2024-12-12,4
BOK-001636,MED-10150,Premium,2022-08-04,2024-09-19,599,2026,PASS-2024-08-15-1636,Styrketräning,Örebro,,2024-08-12,2024-08-15,07:00,Genomförd,,,
BOK-001637,MED-10040,Premium,2023-03-26,2024-11-03,599,1982,PASS-2024-08-30-1637,Pilates,Göteborg Centrum,Maria Santos,2024-08-26,2024-08-30,17:30,Avbokad,,,
BOK-001638,MED-10045,Bas,2022-08-25,2024-09-29,349,1995,PASS-2024-09-08-1638,HIIT,Linköping,Emma Larsson,2024-09-06,2024-09-08,07:30,Avbokad,,,
BOK-001639,MED-10176,Bas,2023-03-24,2025-06-07,349,1991,PASS-2024-10-02-1639,Spinning,Malmö city,Johan Bergström,2024-09-29,2024-10-02,16:00,No-show,,,
BOK-001640,MED-10045,Bas,2022-08-25,2024-09-29,349,1995,PASS-2024-09-14-1640,Vinyasa,Uppsala,Lisa Andersson,2024-09-08,2024-09-14,11:00,Genomförd,"Helt ok, men har varit på bättre.",2024-09-14,3
BOK-001641,MED-10238,Bas,2024-01-06,2025-03-27,349,1994,PASS-2024-12-03-1641,Spinning,Göteborg Hisingen,Sara Nilsson,2024-11-28,2024-12-03,17:00,Deltog,,,
BOK-001642,MED-10177,Plus,2023-08-29,2025-02-02,599,1985,PASS-2024-09-24-1642,Boxning,Malmö Centrum,Johan Bergström,2024-09-17,2024-09-24,19:00,Avbokad,,,
BOK-001643,MED-10112,Bas,2023-12-06,2025-07-11,349,1990,PASS-2024-12-05-1643,HIIT,,Erik Johansson,2024-11-29,2024-12-05,18:30,Genomförd,Fantastiskt pass! Erik är så energisk och motiverande.,2024-12-06,5
BOK-001644,MED-10220,Premium,2023-09-30,2024-11-19,599,1976,PASS-2024-10-27-1644,Spinning,Gbg Hisingen,Sara Nilsson,2024-10-23,2024-10-27,06:30,Genomförd,"Godkänt pass, lite kort kanske.",2024-10-28,3
BOK-001645,MED-10262,Bas,2022-07-27,2024-11-08,349,2006,PASS-2024-07-17-1645,Yoga,Göteborg Centrum,Maria Santos,12/07/2024,2024-07-17,07:30,Genomförd,,,
BOK-001646,MED-10316,Premium,2022-12-30,2024-12-16,599,1984,PASS-2024-11-07-1646,HIIT,Stockholm Södermalm,Anna Lindberg,2024-11-03,2024-11-07,17:00,Genomförd,"Fungerar, men jag föredrar morgonpassen.",2024-11-08,3
BOK-001647,MED-10106,Premium,2023-03-13,2024-08-30,599,1974,PASS-2024-08-05-1647,Spinning,Stockholm Södermalm,Anna Lindberg,2024-08-04,2024-08-05,12:00,Genomförd,Instruktören var superbra på att korrigera tekniken.,2024-08-05,4
BOK-001648,MED-10232,Bas,2023-11-21,30 december 2024,349,1998,PASS-2024-12-28-1648,Styrketräning,Stockholm City,Erik Johansson,2024-12-27,2024-12-28,18:30,Genomförd,Fantastiskt pass! Erik är så energisk och motiverande.,2024-12-29,5
BOK-001649,MED-10295,Bas,2023-09-04,2024-09-25,349,1995,PASS-2024-10-11-1649,pilates,Västerås,Klara Svensson,2024-10-04,2024-10-11,19:00,Genomförd,,,
BOK-001650,MED-10083,Premium,2022-08-22,2025-01-30,599,1995,PASS-2024-10-09-1650,Yoga,Uppsala,Lisa Andersson,2024-10-07,2024/10/09,17:30,Genomförd,Fantastiskt pass! Lisa är så energisk och motiverande.,2024-10-09,5
BOK-001651,MED-10367,Bas,2024-02-26,2025-06-11,349,,PASS-2024-07-23-1651,Yoga,Malmö Västra Hamnen,David Chen,2024-07-18,2024-07-23,08:00,Genomförd,,,
BOK-001652,MED-10057,Bas,2024-05-17,2024-10-16,349,1994,PASS-2024-07-01-1652,Pilates,VÄSTERÅS,Klara Svensson,2024-06-28,2024-07-01,17:30,Genomförd,Fantastiskt pass! Klara är så energisk och motiverande.,2024-07-02,4
BOK-001653,MED-10038,Bas,2022-12-04,2024-11-02,349,2004,PASS-2024-11-13-1653,Spinning,Stockholm Södermalm,Anna Lindberg,07/11/2024,2024-11-13,07:30,Deltog,Toppen! Anna är fantastisk som alltid.,2024-11-13,4
BOK-001654,MED-10106,Premium,2023-03-13,2024-08-30,599,1974,PASS-2024-12-15-1654,Spinning,Lund,Fredrik Berg,2024-12-13,2024-12-15,18:00,Genomförd,Bra lokal men instruktören var lite seg.,2024-12-15,3
BOK-001655,MED-10306,Bas,2024-02-05,2025-07-31,349,1979,PASS-2024-09-22-1655,HIIT,Stockholm Södermalm,Anna Lindberg,2024-09-21,2024-09-22,18:30,Genomförd,,,
BOK-001656,MED-10254,Premium,2023-06-14,2025-02-10,0,2003,PASS-2024-12-17-1656,yoga,Malmö Västra Hamnen,David Chen,2024-12-12,2024-12-17,10:00,Genomförd,,,
BOK-001657,MED-10373,Bas,2022-12-10,2024-10-16,349,1980,PASS-2024-12-06-1657,Dans,Linköping,Emma Larsson,2024-12-03,2024-12-06,18:00,Genomförd,Utmanande men roligt. Lagom nivå för mig.,2024-12-06,5
BOK-001658,MED-10089,Premium,2022-11-14,2024-11-13,599,1986,PASS-2024-08-27-1658,Spinning,Örebro,Oscar Holm,2024-08-20,2024-08-27,09:00,genomförd,,,
BOK-001659,MED-10323,Bas,"January 07, 2024",2025-06-15,349,1976,PASS-2024-11-17-1659,Boxning,,Johan Bergström,2024-11-11,2024-11-17,16:00,Genomförd,,,
BOK-001660,MED-10254,Premium,2023-06-14,2025-02-10,599,2003,PASS-2024-07-17-1660,Core,Västerås,Klara Svensson,2024-07-13,2024-07-17,18:00,Genomförd,Utmanande men roligt. Lagom nivå för mig.,2024-07-17,4
BOK-001661,MED-10251,Bas,2023-10-08,2025-04-23,349,1984,PASS-2024-12-28-1661,HIIT,Stockholm Kungsholmen,Marcus Ek,2024/12/22,2024-12-28,09:00,Genomförd,,,
BOK-001662,MED-10061,Studerande,2023-08-14,2025-04-03,249,1995,PASS-2024-12-28-1662,HIIT,Stockholm Kungsholmen,Marcus Ek,2024-12-25,2024-12-28,18:30,Genomförd,,,
BOK-001663,MED-10307,Bas,2023-10-25,2024-10-26,349,1998,PASS-2024-11-20-1663,Boxning,STOCKHOLM KUNGSHOLMEN,,17 november 2024,2024-11-20,17:00,No-show,,,
BOK-001664,MED-10063,Bas,2023-08-03,2024-12-19,349,2002,PASS-2024-10-17-1664,Spinning,Stockholm Södermalm,Anna Lindberg,2024-10-15,2024-10-17,07:30,Genomförd,Professionellt och välorganiserat pass.,2024-10-18,5
BOK-001665,MED-10303,Premium,2024-01-24,2025-01-17,599,1988,PASS-2024-09-07-1665,Spinning,LUND,Fredrik Berg,2024-09-02,2024-09-07,09:00,Genomförd,,,
BOK-001666,MED-10226,Bas,2022-09-27,2024-12-15,349,1990,PASS-2024-07-21-1666,HIIT,Stockholm Södermalm,Anna Lindberg,2024-07-14,2024-07-21,18:30,Avbokad,,,
BOK-001667,MED-10265,Bas,2023-08-04,2025-02-13,349,1999,PASS-2024-07-14-1667,Yoga,Uppsala,Lisa Andersson,2024-07-13,2024-07-14,18:30,Genomförd,,,
BOK-001668,MED-10049,Bas,2023-04-12,2024-12-05,349,2006,PASS-2024-08-04-1668,yoga,Malmö Västra Hamnen,David Chen,2024-07-30,2024-08-04,17:30,Genomförd,,,
BOK-001669,MED-10209,Bas,2023-08-22,2024-11-30,349,2025,PASS-2024-11-11-1669,Dans,Linköping,Emma Larsson,2024-11-10,2024-11-11,18:00,Struken,,,
BOK-001670,MED-10336,Premium,2023-10-10,2025-05-13,599,1997,PASS-2024-07-03-1670,Styrketräning,Göteborg Hisingen,Sara Nilsson,2024-06-27,2024-07-03,10:00,Genomförd,Professionellt och välorganiserat pass.,2024-07-03,5
BOK-001671,MED-10299,Bas,2022-07-28,2025-05-23,349,1984,PASS-2024-11-12-1671,Spinning,Örebro,Oscar Holm,2024-11-06,2024-11-12,11:00,Genomförd,,,
BOK-001672,MED-10166,Premium,2024-03-05,2025-01-19,599,1980,PASS-2024-10-07-1672,HIIT,Stockholm City,Erik Johansson,2024-10-04,2024-10-07,10:00,Genomförd,Härlig stämning i gruppen. Kul träning!,2024-10-07,4
BOK-001673,MED-10223,Student,2023-12-27,2025-05-12,249,2006,PASS-2024-11-30-1673,HIIT,Lund,Fredrik Berg,2024-11-28,2024-11-30,19:00,Genomförd,,,
BOK-001674,MED-10243,Premium,2022-08-25,2025-01-24,599,,PASS-2024-09-12-1674,Yoga,Göteborg Centrum,Maria Santos,2024-09-05,2024-09-12,08:00,Genomförd,Instruktören var superbra på att korrigera tekniken.,2024-09-12,4
BOK-001675,MED-10271,Student,2023-05-24,2024-10-15,249,2005,PASS-2024-09-26-1675,boxning,Malmö Centrum,Johan Bergström,2024-09-19,2024-09-26,19:00,Genomförd,,,
BOK-001676,MED-10092,Bas,2023-04-12,2024-12-26,349,1997,PASS-2024-12-02-1676,Dans,Linköping,Emma Larsson,2024-11-26,2024/12/02,16:00,Genomförd,,,
BOK-001677,MED-10110,Bas,2023-07-03,2025-03-24,349,2006,PASS-2024-11-22-1677,Pilates,Göteborg Centrum,Maria Santos,2024-11-15,2024-11-22,07:30,Genomförd,,,
BOK-001678,MED-10245,Bas,2024-02-20,2025-04-14,349,1999,PASS-2024-09-04-1678,Dans,Linköping,Emma Larsson,2024-08-29,2024-09-04,18:30,Avbokad,,,
BOK-001679,MED-10083,Premium,2022-08-22,2025-01-30,599,1995,PASS-2024-10-29-1679,Zumba,Uppsala,Lisa Andersson,2024-10-26,2024-10-29,17:30,Missad,,,
BOK-001680,MED-10010,Student,14 november 2022,2025-01-27,249,1994,PASS-2024-09-14-1680,Pilates,Göteborg Centrum,Maria Santos,2024-09-07,2024-09-14,20:00,Genomförd,Toppen! Maria är fantastisk som alltid.,2024-09-15,4
BOK-001681,MED-10187,Student,2024-03-27,2025-03-23,249,1989,PASS-2024-12-25-1681,DANS,Linköping,Emma Larsson,2024-12-23,2024-12-25,17:00,Deltog,Utmanande men roligt. Lagom nivå för mig.,2024-12-25,4
